time,reference_position,reference_position_filtered,current_position,position_error,reference_velocity,current_velocity,feed_forward_velocity,velocity_error,integral_action,proportional_action,control_torque,
11.5481,0,1.865e-09,0.182208,-0.182208,-5.83067,-2.99572,-1.46476e-07,-2.83495,301.373,-297.67,2.81381,
11.5503,0,1.63063e-09,0.176246,-0.176246,-5.63986,-2.97485,-1.2807e-07,-2.66501,284.792,-279.827,4.10556,
11.5521,0,1.42572e-09,0.173284,-0.173284,-5.54508,-2.96176,-1.11976e-07,-2.58332,268.267,-271.249,-3.82813,
11.5541,0,1.24656e-09,0.164488,-0.164488,-5.26362,-2.91504,-9.79046e-08,-2.34858,256.558,-246.601,8,
11.5561,0,1.08991e-09,0.158637,-0.158637,-5.07639,-2.92907,-8.56016e-08,-2.14732,241.065,-225.469,8,
11.5582,0,9.52951e-10,0.152864,-0.152864,-4.89165,-2.87242,-7.48446e-08,-2.01923,224.202,-212.019,8,
11.5602,0,8.33199e-10,0.147204,-0.147204,-4.71052,-2.81598,-6.54393e-08,-1.89454,209.566,-198.927,8,
11.5622,0,7.28496e-10,0.141656,-0.141656,-4.533,-2.75973,-5.7216e-08,-1.77327,196.385,-186.193,8,
11.5641,0,6.36951e-10,0.136221,-0.136221,-4.35907,-2.70368,-5.0026e-08,-1.65539,184.198,-173.816,8,
11.5661,0,5.56909e-10,0.130897,-0.130897,-4.18872,-2.64782,-4.37395e-08,-1.54089,172.725,-161.794,8,
11.5681,0,4.86926e-10,0.125685,-0.125685,-4.02193,-2.59215,-3.82431e-08,-1.42978,161.8,-150.127,8,
11.57,0,4.25737e-10,0.123121,-0.123121,-3.93987,-2.56438,-3.34373e-08,-1.37548,150.948,-144.426,5.92012,
11.5721,0,3.72237e-10,0.115588,-0.115588,-3.69881,-2.48759,-2.92355e-08,-1.21122,143.302,-127.178,8,
11.5741,0,3.25461e-10,0.110683,-0.110683,-3.54185,-2.43868,-2.55616e-08,-1.10317,132.556,-115.833,8,
11.5761,0,2.84562e-10,0.108272,-0.108272,-3.46469,-2.41118,-2.23495e-08,-1.05351,121.909,-110.619,8,
11.5781,0,2.48803e-10,0.101203,-0.101203,-3.23848,-2.32893,-1.95409e-08,-0.909556,114.438,-95.5034,8,
11.5801,0,2.17537e-10,0.0966267,-0.0966267,-3.09206,-2.27431,-1.70853e-08,-0.817748,104.538,-85.8636,8,
11.5821,0,1.90201e-10,0.0943797,-0.0943797,-3.02015,-2.24706,-1.49383e-08,-0.77309,95.046,-81.1745,8,
11.5841,0,1.663e-10,0.0878016,-0.0878016,-2.80965,-2.16556,-1.30611e-08,-0.644091,88.3737,-67.6296,8,
11.5861,0,1.45402e-10,0.0856631,-0.0856631,-2.74122,-2.13847,-1.14198e-08,-0.602747,79.2288,-63.2884,8,
11.5881,0,1.2713e-10,0.0794098,-0.0794098,-2.54111,-2.05745,-9.98477e-09,-0.483667,72.8349,-50.785,8,
11.5901,0,1.11154e-10,0.0753757,-0.0753757,-2.41202,-2.00362,-8.73004e-09,-0.4084,64.5118,-42.882,8,
11.5921,0,9.71863e-11,0.071449,-0.071449,-2.28637,-1.94995,-7.63299e-09,-0.336422,56.8527,-35.3243,8,
11.5941,0,8.49735e-11,0.0676294,-0.0676294,-2.16414,-1.89642,-6.6738e-09,-0.267726,49.7073,-28.1112,8,
11.5962,0,7.42954e-11,0.0639167,-0.0639167,-2.04533,-1.84303,-5.83515e-09,-0.202305,42.9853,-21.2421,8,
11.598,0,6.49592e-11,0.0603105,-0.0603105,-1.92994,-1.78978,-5.10188e-09,-0.140155,36.6322,-14.7163,8,
11.6001,0,5.67962e-11,0.0568106,-0.0568106,-1.81794,-1.73667,-4.46076e-09,-0.0812701,30.6152,-8.53336,8,
11.6021,0,4.9659e-11,0.0534168,-0.0534168,-1.70934,-1.68369,-3.90021e-09,-0.0256439,24.9144,-2.69261,8,
11.6042,0,4.34186e-11,0.0501287,-0.0501287,-1.60412,-1.63085,-3.41009e-09,0.0267282,19.5175,2.80646,8,
11.6062,0,3.79625e-11,0.0469461,-0.0469461,-1.50227,-1.57813,-2.98157e-09,0.0758513,14.4172,7.96439,8,
11.6082,0,3.3192e-11,0.0453943,-0.0453943,-1.45262,-1.55181,-2.60689e-09,0.099196,9.45101,10.4156,8,
11.6101,0,2.90209e-11,0.0408964,-0.0408964,-1.30868,-1.47305,-2.2793e-09,0.16437,5.944,17.2588,8,
11.6121,0,2.53741e-11,0.0394495,-0.0394495,-1.26239,-1.44686,-1.99287e-09,0.184476,1.23442,19.37,8,
11.6141,0,2.21855e-11,0.0366343,-0.0366343,-1.1723,-1.39456,-1.74244e-09,0.222265,-2.17412,23.3378,8,
11.6161,0,1.93976e-11,0.0326071,-0.0326071,-1.04343,-1.31632,-1.52348e-09,0.272895,-5.45747,28.654,8,
11.6181,0,1.696e-11,0.0313168,-0.0313168,-1.00214,-1.2903,-1.33203e-09,0.28816,-9.45499,30.2568,8,
11.6201,0,1.48287e-11,0.0288142,-0.0288142,-0.922055,-1.23833,-1.16465e-09,0.316274,-12.3004,33.2088,8,
11.622,0,1.29653e-11,0.0252548,-0.0252548,-0.808153,-1.16057,-1.01829e-09,0.352413,-14.9403,37.0034,8,
11.6241,0,1.1336e-11,0.0230112,-0.0230112,-0.73636,-1.10885,-8.9033e-10,0.37249,-17.9086,39.1115,8,
11.6262,0,9.91151e-12,0.0219282,-0.0219282,-0.701703,-1.08303,-7.78448e-10,0.381325,-20.4753,40.0391,8,
11.6281,0,8.66599e-12,0.0198395,-0.0198395,-0.634865,-1.03145,-6.80625e-10,0.396589,-22.2817,41.6419,8,
11.6301,0,7.57699e-12,0.0168996,-0.0168996,-0.540787,-0.954264,-5.95095e-10,0.413477,-23.8925,43.4151,8,
11.6321,0,6.62484e-12,0.015971,-0.015971,-0.511073,-0.928578,-5.20313e-10,0.417505,-25.5458,43.838,8,
11.6341,0,5.79233e-12,0.0133392,-0.0133392,-0.426854,-0.851645,-4.54929e-10,0.424791,-26.6578,44.603,8,
11.6361,0,5.06445e-12,0.0125132,-0.0125132,-0.400421,-0.826042,-3.97761e-10,0.425621,-27.6304,44.6902,8,
11.6381,0,4.42803e-12,0.0109378,-0.0109378,-0.35001,-0.774894,-3.47777e-10,0.424884,-28.2556,44.6129,8,
11.6401,0,3.87159e-12,0.00946463,-0.00946463,-0.302868,-0.723822,-3.04074e-10,0.420954,-28.6304,44.2002,8,
11.6422,0,3.38507e-12,0.00809349,-0.00809349,-0.258992,-0.672824,-2.65863e-10,0.413832,-28.7429,43.4524,8,
11.644,0,2.95969e-12,0.00682425,-0.00682425,-0.218376,-0.621895,-2.32454e-10,0.403519,-28.5862,42.3695,8,
11.6461,0,2.58776e-12,0.00565676,-0.00565676,-0.181016,-0.571033,-2.03243e-10,0.390017,-28.156,40.9518,8,
11.6481,0,2.26258e-12,0.0045909,-0.0045909,-0.146909,-0.520235,-1.77702e-10,0.373327,-27.4499,39.1993,8,
11.6503,0,1.97825e-12,0.00362654,-0.00362654,-0.116049,-0.469498,-1.55372e-10,0.353449,-26.4665,37.1122,8,
11.6521,0,1.72966e-12,0.00276357,-0.00276357,-0.0884341,-0.418819,-1.35847e-10,0.330385,-25.205,34.6905,8,
11.6542,0,1.5123e-12,0.00200187,-0.00200187,-0.0640599,-0.368195,-1.18776e-10,0.304136,-23.6648,31.9342,8,
11.6562,0,1.32226e-12,0.00134134,-0.00134134,-0.042923,-0.317623,-1.0385e-10,0.2747,-21.8457,28.8435,6.99119,
11.6582,0,1.1561e-12,0.000781889,-0.000781889,-0.0250204,-0.2671,-9.07999e-11,0.242079,-19.7477,25.4183,5.66684,
11.6601,0,1.01082e-12,0.00031435,-0.00031435,-0.0100592,-0.222663,-7.93897e-11,0.212604,-17.3262,22.3234,4.9957,
11.6621,0,8.83797e-13,-7.62719e-05,7.62719e-05,0.0024407,-0.186196,-6.94133e-11,0.188637,-14.804,19.8069,5.00325,
11.6641,0,7.72736e-13,-0.000400037,0.000400037,0.0128012,-0.153781,-6.06905e-11,0.166582,-12.4392,17.4911,5.05384,
11.6661,0,6.75631e-13,-0.000658947,0.000658947,0.0210863,-0.121348,-5.30639e-11,0.142435,-10.2637,14.9556,4.69516,
11.6681,0,5.90729e-13,-0.000852577,0.000852577,0.0272825,-0.0886397,-4.63957e-11,0.115922,-8.13032,12.1718,4.04569,
11.6701,0,5.16496e-13,-0.000984049,0.000984049,0.0314896,-0.0581035,-4.05655e-11,0.0895931,-5.92144,9.40728,3.49066,
11.6722,0,4.51591e-13,-0.00106032,0.00106032,0.0339301,-0.031478,-3.54679e-11,0.0654082,-3.65985,6.86786,3.21321,
11.6741,0,3.94842e-13,-0.00108834,0.00108834,0.034827,-0.00819381,-3.10108e-11,0.0430208,-1.44399,4.51718,3.07854,
11.6762,0,3.45225e-13,-0.0010795,0.0010795,0.0345441,0.0086243,-2.71139e-11,0.0259198,0.706037,2.72158,3.43291,
11.6782,0,3.01843e-13,-0.00103825,0.00103825,0.033224,0.0246264,-2.37067e-11,0.00859756,2.59306,0.902744,3.50089,
11.6801,0,2.63912e-13,-0.000961619,0.000961619,0.0307718,0.042946,-2.07276e-11,-0.0121742,4.30748,-1.27829,3.03391,
11.682,0,2.30748e-13,-0.000849352,0.000849352,0.0271793,0.0600622,-1.81229e-11,-0.032883,6.06374,-3.45271,2.61519,
11.6841,0,2.01751e-13,-0.000706913,0.000706913,0.0226212,0.0745201,-1.58455e-11,-0.0518988,7.85437,-5.44938,2.40846,
11.6861,0,1.76398e-13,-0.000538692,0.000538692,0.0172381,0.0871011,-1.38543e-11,-0.069863,9.60194,-7.33561,2.26897,
11.6881,0,1.54232e-13,-0.000346967,0.000346967,0.0111029,0.0986433,-1.21133e-11,-0.0875403,11.2816,-9.19173,2.09154,
11.6901,0,1.3485e-13,-0.000132995,0.000132995,0.00425585,0.109767,-1.05911e-11,-0.105511,12.9064,-11.0786,1.82839,
11.6922,0,1.17904e-13,0.000100841,-0.000100841,-0.00322692,0.11904,-9.2602e-12,-0.122266,14.5192,-12.838,1.68069,
11.6941,0,1.03088e-13,0.00035165,-0.00035165,-0.0112528,0.127526,-8.09653e-12,-0.138779,16.0754,-14.5718,1.50193,
11.6961,0,9.01337e-14,0.000617573,-0.000617573,-0.0197623,0.134595,-7.07909e-12,-0.154358,17.5942,-16.2075,1.38358,
11.6981,0,7.88072e-14,0.00089657,-0.00089657,-0.0286902,0.141133,-6.1895e-12,-0.169823,19.052,-17.8314,1.21613,
11.7001,0,6.8904e-14,0.00118759,-0.00118759,-0.0380027,0.146966,-5.41171e-12,-0.184969,20.4707,-19.4218,1.04314,
11.7021,0,6.02453e-14,0.00148877,-0.00148877,-0.0476407,0.151802,-4.73165e-12,-0.199443,21.8574,-20.9415,0.908549,
11.7042,0,5.26746e-14,0.00179808,-0.00179808,-0.0575387,0.155608,-4.13706e-12,-0.213147,23.2019,-22.3805,0.812653,
11.7061,0,4.60553e-14,0.00211381,-0.00211381,-0.0676419,0.158615,-3.61718e-12,-0.226257,24.4931,-23.757,0.725666,
11.7082,0,4.02678e-14,0.0024347,-0.0024347,-0.0779104,0.161056,-3.16263e-12,-0.238966,25.73,-25.0914,0.62664,
11.7101,0,3.52076e-14,0.0027597,-0.0027597,-0.0883105,0.162983,-2.7652e-12,-0.251294,26.9203,-26.3858,0.52095,
11.7121,0,3.07833e-14,0.00308768,-0.00308768,-0.0988058,0.164326,-2.41772e-12,-0.263132,28.07,-27.6288,0.426023,
11.7141,0,2.6915e-14,0.00341741,-0.00341741,-0.109357,0.165045,-2.1139e-12,-0.274402,29.1788,-28.8122,0.349813,
11.7161,0,2.35327e-14,0.00374774,-0.00374774,-0.119928,0.165205,-1.84826e-12,-0.285132,30.2429,-29.9389,0.285674,
11.7182,0,2.05755e-14,0.00407772,-0.00407772,-0.130487,0.164918,-1.616e-12,-0.295404,31.2608,-31.0175,0.223369,
11.7201,0,1.79899e-14,0.00440656,-0.00440656,-0.14101,0.164256,-1.41293e-12,-0.305266,32.2346,-32.0529,0.160072,
11.7221,0,1.57292e-14,0.00473353,-0.00473353,-0.151473,0.163232,-1.23537e-12,-0.314705,33.1677,-33.044,0.10042,
11.7241,0,1.37527e-14,0.00505773,-0.00505773,-0.161847,0.16166,-1.08013e-12,-0.323508,34.0629,-33.9683,0.0698498,
11.7261,0,1.20244e-14,0.00537835,-0.00537835,-0.172107,0.159829,-9.44398e-13,-0.331936,34.9115,-34.8533,0.0318125,
11.728,0,1.05134e-14,0.00569513,-0.00569513,-0.182244,0.157916,-8.25721e-13,-0.340161,35.7176,-35.7169,-0.0271868,
11.7301,0,9.19225e-15,0.00600759,-0.00600759,-0.192243,0.15561,-7.21958e-13,-0.347853,36.4935,-36.5245,-0.0604958,
11.7321,0,8.03712e-15,0.0063151,-0.0063151,-0.202083,0.153137,-6.31234e-13,-0.355221,37.2312,-37.2982,-0.0979615,
11.7341,0,7.02715e-15,0.00661727,-0.00661727,-0.211753,0.150363,-5.51911e-13,-0.362116,37.9355,-38.0222,-0.119112,
11.7362,0,6.14409e-15,0.00691368,-0.00691368,-0.221238,0.147488,-4.82556e-13,-0.368726,38.6021,-38.7162,-0.148024,
11.7381,0,5.372e-15,0.00720417,-0.00720417,-0.230533,0.144496,-4.21916e-13,-0.37503,39.2361,-39.3781,-0.177357,
11.7401,0,4.69693e-15,0.00748843,-0.00748843,-0.23963,0.141342,-3.68896e-13,-0.380972,39.8403,-40.002,-0.198493,
11.7422,0,4.1067e-15,0.00776607,-0.00776607,-0.248514,0.137958,-3.22539e-13,-0.386473,40.4143,-40.5796,-0.203387,
11.7441,0,3.59064e-15,0.00803683,-0.00803683,-0.257179,0.134522,-2.82008e-13,-0.391701,40.9538,-41.1286,-0.214194,
11.7462,0,3.13942e-15,0.00830069,-0.00830069,-0.265622,0.131066,-2.4657e-13,-0.396688,41.4627,-41.6523,-0.230335,
11.7481,0,2.74491e-15,0.00855756,-0.00855756,-0.273842,0.127555,-2.15585e-13,-0.401397,41.945,-42.1467,-0.243684,
11.7501,0,2.39998e-15,0.00880727,-0.00880727,-0.281833,0.123958,-1.88494e-13,-0.40579,42.4019,-42.608,-0.249227,
11.7521,0,2.09839e-15,0.00904968,-0.00904968,-0.28959,0.120289,-1.64807e-13,-0.409879,42.8325,-43.0373,-0.249211,
11.7541,0,1.8347e-15,0.00928472,-0.00928472,-0.297111,0.116597,-1.44097e-13,-0.413708,43.2362,-43.4394,-0.248677,
11.7561,0,1.60414e-15,0.00951239,-0.00951239,-0.304396,0.112914,-1.25989e-13,-0.41731,43.6145,-43.8176,-0.249733,
11.7582,0,1.40256e-15,0.00973271,-0.00973271,-0.311447,0.109243,-1.10157e-13,-0.42069,43.9696,-44.1724,-0.250558,
11.7601,0,1.22631e-15,0.00994569,-0.00994569,-0.318262,0.105574,-9.6314e-14,-0.423836,44.303,-44.5028,-0.248627,
11.7621,0,1.07221e-15,0.0101513,-0.0101513,-0.324843,0.101909,-8.42108e-14,-0.426752,44.6151,-44.8089,-0.243563,
11.7641,0,9.37468e-16,0.0103497,-0.0103497,-0.33119,0.0982631,-7.36286e-14,-0.429453,44.9064,-45.0926,-0.236944,
11.7661,0,8.19663e-16,0.0105408,-0.0105408,-0.337306,0.0946558,-6.43762e-14,-0.431961,45.1774,-45.3559,-0.230203,
11.7681,0,7.16661e-16,0.0107248,-0.0107248,-0.343193,0.0910958,-5.62864e-14,-0.434288,45.4295,-45.6003,-0.223384,
11.7701,0,6.26603e-16,0.0109017,-0.0109017,-0.348854,0.0875837,-4.92132e-14,-0.436438,45.6638,-45.826,-0.21565,
11.7722,0,5.47861e-16,0.0110717,-0.0110717,-0.354293,0.0841196,-4.30289e-14,-0.438413,45.8812,-46.0333,-0.206489,
11.7742,0,4.79015e-16,0.0112348,-0.0112348,-0.359513,0.0807088,-3.76218e-14,-0.440222,46.0822,-46.2233,-0.196207,
11.7761,0,4.1882e-16,0.0113912,-0.0113912,-0.364518,0.0773597,-3.28941e-14,-0.441877,46.2675,-46.3971,-0.185458,
11.7781,0,3.6619e-16,0.011541,-0.011541,-0.369312,0.0741109,-2.87605e-14,-0.443423,46.4378,-46.5594,-0.178273,
11.7801,0,3.20173e-16,0.0116844,-0.0116844,-0.373902,0.0709221,-2.51463e-14,-0.444824,46.5953,-46.7065,-0.168517,
11.7821,0,2.79939e-16,0.0118216,-0.0118216,-0.37829,0.06779,-2.19863e-14,-0.44608,46.7402,-46.8384,-0.156242,
11.7841,0,2.44761e-16,0.0119525,-0.0119525,-0.382481,0.0647298,-1.92235e-14,-0.447211,46.8722,-46.9572,-0.143606,
11.786,0,2.14003e-16,0.0120775,-0.0120775,-0.38648,0.0617498,-1.68078e-14,-0.44823,46.992,-47.0641,-0.131382,
11.7881,0,1.87111e-16,0.0121966,-0.0121966,-0.390292,0.0588496,-1.46956e-14,-0.449142,47.1006,-47.1599,-0.119164,
11.7901,0,1.63598e-16,0.0123101,-0.0123101,-0.393923,0.0560278,-1.28489e-14,-0.44995,47.1986,-47.2448,-0.106606,
11.7921,0,1.43039e-16,0.012418,-0.012418,-0.397376,0.0532851,-1.12343e-14,-0.450661,47.2866,-47.3194,-0.0937609,
11.7941,0,1.25065e-16,0.0125206,-0.0125206,-0.400658,0.0506233,-9.82255e-15,-0.451281,47.3651,-47.3845,-0.0808324,
11.7961,0,1.09348e-16,0.0126179,-0.0126179,-0.403773,0.0480432,-8.58821e-15,-0.451817,47.4347,-47.4407,-0.0678974,
11.7981,0,9.56074e-17,0.0127102,-0.0127102,-0.406728,0.0455449,-7.50899e-15,-0.452273,47.496,-47.4886,-0.0549682,
11.8001,0,8.3593e-17,0.0127976,-0.0127976,-0.409525,0.0430895,-6.56538e-15,-0.452614,47.5497,-47.5245,-0.0375747,
11.8021,0,7.30884e-17,0.0128803,-0.0128803,-0.412168,0.0407155,-5.74035e-15,-0.452884,47.5945,-47.5528,-0.021466,
11.8042,0,6.39038e-17,0.0129583,-0.0129583,-0.414665,0.0384494,-5.019e-15,-0.453115,47.6313,-47.5771,-0.00931366,
11.8061,0,5.58734e-17,0.0130319,-0.0130319,-0.417022,0.0362835,-4.38829e-15,-0.453306,47.6619,-47.5971,0.000868941,
11.8081,0,4.88522e-17,0.0131014,-0.0131014,-0.419244,0.0341937,-3.83684e-15,-0.453438,47.6875,-47.611,0.0122586,
11.8101,0,4.27132e-17,0.0131667,-0.0131667,-0.421335,0.0321681,-3.35469e-15,-0.453503,47.708,-47.6178,0.0256214,
11.8121,0,3.73457e-17,0.0132281,-0.0132281,-0.4233,0.0302139,-2.93313e-15,-0.453514,47.7232,-47.619,0.0393469,
11.8142,0,3.26527e-17,0.0132857,-0.0132857,-0.425144,0.0283426,-2.56454e-15,-0.453487,47.7331,-47.6161,0.0517977,
11.8161,0,2.85495e-17,0.0133398,-0.0133398,-0.426872,0.0265563,-2.24227e-15,-0.453428,47.7383,-47.61,0.0629236,
11.8182,0,2.49618e-17,0.0133903,-0.0133903,-0.42849,0.0248472,-1.9605e-15,-0.453337,47.7398,-47.6004,0.0737612,
11.8202,0,2.1825e-17,0.0134375,-0.0134375,-0.430001,0.0232071,-1.71413e-15,-0.453208,47.7378,-47.5869,0.0850613,
11.8222,0,1.90824e-17,0.0134816,-0.0134816,-0.431411,0.0216343,-1.49873e-15,-0.453045,47.7325,-47.5698,0.096625,
11.8241,0,1.66844e-17,0.0135226,-0.0135226,-0.432723,0.0201314,-1.31039e-15,-0.452855,47.7239,-47.5498,0.107792,
11.8261,0,1.45878e-17,0.0135607,-0.0135607,-0.433943,0.0186998,-1.14572e-15,-0.452643,47.7123,-47.5275,0.118236,
11.8281,0,1.27547e-17,0.0135961,-0.0135961,-0.435074,0.0173371,-1.00175e-15,-0.452412,47.6981,-47.5032,0.128183,
11.8301,0,1.11519e-17,0.0136288,-0.0136288,-0.436123,0.0160684,-8.75865e-16,-0.452191,47.6815,-47.4801,0.134557,
11.8322,0,9.75048e-18,0.0136591,-0.0136591,-0.437092,0.0148504,-7.65801e-16,-0.451943,47.6641,-47.454,0.143072,
11.8341,0,8.5252e-18,0.0136871,-0.0136871,-0.437986,0.0136785,-6.69567e-16,-0.451665,47.6452,-47.4248,0.153261,
11.8362,0,7.45389e-18,0.0137127,-0.0137127,-0.438807,0.0125642,-5.85427e-16,-0.451372,47.6243,-47.394,0.162989,
11.8381,0,6.51721e-18,0.0137248,-0.0137248,-0.439192,0.0120228,-5.1186e-16,-0.451215,47.6006,-47.3776,0.155678,
11.8402,0,5.69823e-18,0.0137577,-0.0137577,-0.440247,0.010466,-4.47538e-16,-0.450713,47.5833,-47.3249,0.190909,
11.8423,0,4.98217e-18,0.0137772,-0.0137772,-0.440869,0.00950608,-3.91299e-16,-0.450376,47.5543,-47.2894,0.197302,
11.8441,0,4.35609e-18,0.0137863,-0.0137863,-0.44116,0.00907927,-3.42127e-16,-0.450239,47.5237,-47.2751,0.180965,
11.8461,0,3.80869e-18,0.0138109,-0.0138109,-0.44195,0.00778976,-2.99134e-16,-0.44974,47.5031,-47.2227,0.212727,
11.8481,0,3.33007e-18,0.0138252,-0.0138252,-0.442408,0.00697396,-2.61543e-16,-0.449382,47.4724,-47.1851,0.219474,
11.8501,0,2.9116e-18,0.0138319,-0.0138319,-0.44262,0.00661395,-2.28677e-16,-0.449233,47.44,-47.1695,0.2026,
11.8523,0,2.54572e-18,0.0138496,-0.0138496,-0.443188,0.00554519,-1.99941e-16,-0.448733,47.4178,-47.117,0.232904,
11.8542,0,2.22582e-18,0.0138595,-0.0138595,-0.443505,0.00476628,-1.74815e-16,-0.448271,47.3867,-47.0685,0.250239,
11.8561,0,1.94611e-18,0.0138682,-0.0138682,-0.443782,0.00416958,-1.52847e-16,-0.447951,47.351,-47.0349,0.248072,
11.8581,0,1.70156e-18,0.0138758,-0.0138758,-0.444025,0.00367079,-1.3364e-16,-0.447695,47.3179,-47.008,0.241798,
11.8601,0,1.48773e-18,0.0138824,-0.0138824,-0.444235,0.00316603,-1.16846e-16,-0.447401,47.2893,-46.9771,0.244112,
11.8621,0,1.30078e-18,0.0138879,-0.0138879,-0.444412,0.00262419,-1.02163e-16,-0.447036,47.2624,-46.9388,0.255536,
11.8641,0,1.13732e-18,0.0138924,-0.0138924,-0.444556,0.00213089,-8.93248e-17,-0.446687,47.2334,-46.9021,0.263197,
11.8661,0,9.94399e-19,0.0138959,-0.0138959,-0.44467,0.0016722,-7.80999e-17,-0.446342,47.2038,-46.8659,0.269661,
11.8682,0,8.69439e-19,0.0138987,-0.0138987,-0.444757,0.00125977,-6.82856e-17,-0.446017,47.1738,-46.8318,0.273813,
11.8701,0,7.60182e-19,0.0139006,-0.0139006,-0.44482,0.000886356,-5.97045e-17,-0.445706,47.1443,-46.7992,0.276958,
11.8722,0,6.64655e-19,0.0139019,-0.0139019,-0.44486,0.000538083,-5.22018e-17,-0.445398,47.1157,-46.7668,0.280755,
11.8742,0,5.81132e-19,0.0139025,-0.0139025,-0.444879,0.000208884,-4.5642e-17,-0.445087,47.0878,-46.7342,0.285441,
11.8762,0,5.08104e-19,0.0139025,-0.0139025,-0.44488,-4.04106e-10,-3.99064e-17,-0.44488,47.0595,-46.7124,0.278849,
11.8781,0,4.44254e-19,0.0139025,-0.0139025,-0.44488,-3.87442e-10,-3.48916e-17,-0.44488,47.0338,-46.7124,0.253145,
11.8801,0,3.88428e-19,0.0139025,-0.0139025,-0.44488,-3.67682e-10,-3.0507e-17,-0.44488,47.0184,-46.7124,0.237726,
11.8821,0,3.39616e-19,0.0139025,-0.0139025,-0.44488,-3.43216e-10,-2.66734e-17,-0.44488,47.0091,-46.7124,0.228472,
11.8841,0,2.96939e-19,0.0139025,-0.0139025,-0.44488,-3.35325e-10,-2.33215e-17,-0.44488,47.0035,-46.7124,0.222921,
11.8862,0,2.59624e-19,0.0139025,-0.0139025,-0.44488,-3.30178e-10,-2.03909e-17,-0.44488,47.0002,-46.7124,0.219591,
11.8881,0,2.26999e-19,0.0139025,-0.0139025,-0.44488,-3.26346e-10,-1.78285e-17,-0.44488,46.9982,-46.7124,0.217592,
11.8901,0,1.98474e-19,0.0139025,-0.0139025,-0.44488,-3.19497e-10,-1.55881e-17,-0.44488,46.997,-46.7124,0.216394,
11.8921,0,1.73533e-19,0.0139025,-0.0139025,-0.44488,-3.19316e-10,-1.36292e-17,-0.44488,46.9963,-46.7124,0.215673,
11.8941,0,1.51726e-19,0.0139025,-0.0139025,-0.44488,-3.19983e-10,-1.19165e-17,-0.44488,46.9959,-46.7124,0.215242,
11.8961,0,1.32659e-19,0.0139025,-0.0139025,-0.44488,-3.16908e-10,-1.0419e-17,-0.44488,46.9956,-46.7124,0.214983,
11.8981,0,1.15989e-19,0.0139025,-0.0139025,-0.44488,-3.15832e-10,-9.10975e-18,-0.44488,46.9955,-46.7124,0.214827,
11.9001,0,1.01413e-19,0.0139025,-0.0139025,-0.44488,-3.14831e-10,-7.96498e-18,-0.44488,46.9954,-46.7124,0.214735,
11.9021,0,8.86694e-20,0.0139025,-0.0139025,-0.44488,-3.13887e-10,-6.96408e-18,-0.44488,46.9953,-46.7124,0.214678,
11.9042,0,7.75268e-20,0.0139025,-0.0139025,-0.44488,-3.13055e-10,-6.08894e-18,-0.44488,46.9953,-46.7124,0.214643,
11.9061,0,6.77845e-20,0.0139025,-0.0139025,-0.44488,-3.12333e-10,-5.32379e-18,-0.44488,46.9953,-46.7124,0.214624,
11.9081,0,5.92665e-20,0.0139025,-0.0139025,-0.44488,-3.11682e-10,-4.65478e-18,-0.44488,46.9952,-46.7124,0.214613,
11.9103,0,5.18188e-20,0.0139025,-0.0139025,-0.44488,-3.11069e-10,-4.06984e-18,-0.44488,46.9952,-46.7124,0.214605,
11.9122,0,4.53071e-20,0.0139025,-0.0139025,-0.44488,-3.1085e-10,-3.55841e-18,-0.44488,46.9952,-46.7124,0.214602,
11.9141,0,3.96136e-20,0.0139025,-0.0139025,-0.44488,-3.1012e-10,-3.11125e-18,-0.44488,46.9952,-46.7124,0.214598,
11.9161,0,3.46356e-20,0.0139025,-0.0139025,-0.44488,-3.09716e-10,-2.72028e-18,-0.44488,46.9952,-46.7124,0.214598,
11.9182,0,3.02832e-20,0.0139025,-0.0139025,-0.44488,-3.09564e-10,-2.37844e-18,-0.44488,46.9952,-46.7124,0.214598,
11.9201,0,2.64777e-20,0.0139025,-0.0139025,-0.44488,-3.09067e-10,-2.07955e-18,-0.44488,46.9952,-46.7124,0.214598,
11.9221,0,2.31504e-20,0.0139025,-0.0139025,-0.44488,-3.08839e-10,-1.81823e-18,-0.44488,46.9952,-46.7124,0.214598,
11.9241,0,2.02412e-20,0.0139025,-0.0139025,-0.44488,-3.08632e-10,-1.58974e-18,-0.44488,46.9952,-46.7124,0.214598,
11.9261,0,1.76977e-20,0.0139025,-0.0139025,-0.44488,-3.0845e-10,-1.38997e-18,-0.44488,46.9952,-46.7124,0.214598,
11.9281,0,1.54737e-20,0.0139025,-0.0139025,-0.44488,-3.08251e-10,-1.2153e-18,-0.44488,46.9952,-46.7124,0.214598,
11.9301,0,1.35292e-20,0.0139025,-0.0139025,-0.44488,-3.08115e-10,-1.06258e-18,-0.44488,46.9952,-46.7124,0.214598,
11.9321,0,1.18291e-20,0.0139025,-0.0139025,-0.44488,-3.08012e-10,-9.29054e-19,-0.44488,46.9952,-46.7124,0.214598,
11.9341,0,1.03426e-20,0.0139025,-0.0139025,-0.44488,-3.07909e-10,-8.12306e-19,-0.44488,46.9952,-46.7124,0.214598,
11.9361,0,9.04291e-21,0.0139025,-0.0139025,-0.44488,-3.07866e-10,-7.10228e-19,-0.44488,46.9952,-46.7124,0.214598,
